fold,epoch,tr_huber,val_huber_mean,val_huber_std,val_mae_mean,val_mae_std
1,0,0.03973979293439526,0.03323440998792648,0.0074843959882855415,38.23440933227539,7.484396457672119
1,1,0.02175011314836679,0.016716117039322853,0.02816372737288475,21.0429744720459,28.57902717590332
1,2,0.007753917258119601,0.004456183407455683,0.007713238708674908,8.007772445678711,8.56318473815918
1,3,0.002925620893777934,0.002165431622415781,0.002863254863768816,5.40090799331665,4.1201090812683105
1,4,0.0017831954658512695,0.001919206348247826,0.0023231522645801306,5.041783332824707,3.709733247756958
1,5,0.0014535495747761138,0.0018482374725863338,0.0028847360517829657,4.8535027503967285,4.048091411590576
1,6,0.0009674067035073975,0.0014070619363337755,0.0018421501154080033,4.242737770080566,3.2151033878326416
1,7,0.0007716454728294198,0.0013813958503305912,0.0018409978365525603,4.204531192779541,3.197618246078491
1,8,0.000670885330874269,0.0013257917016744614,0.001685961033217609,4.130773544311523,3.0878469944000244
1,9,0.0006102923394780957,0.0013183782575652003,0.0016872556880116463,4.107228755950928,3.095999240875244
1,10,0.0006013719034508595,0.0013171227183192968,0.0016931431600823998,4.097170352935791,3.1062796115875244
1,11,0.0005945263186853243,0.0013172790640965104,0.0016964264214038849,4.094649791717529,3.1105399131774902
1,12,0.0005901039132705429,0.0013159251539036632,0.0016983187524601817,4.089057922363281,3.1140713691711426
1,13,0.0005861275922613202,0.001316316076554358,0.0017049851594492793,4.086512565612793,3.119910955429077
1,14,0.000582834256679884,0.001316522597335279,0.0017077588709071279,4.085312366485596,3.122365951538086
1,15,0.0005821865432369197,0.001314462278969586,0.0017105743754655123,4.081662654876709,3.1216955184936523
1,16,0.0005771631809654943,0.0013134591281414032,0.0017073219642043114,4.079656600952148,3.1201155185699463
1,17,0.0005745222419783428,0.0013144761323928833,0.0017085621366277337,4.081106185913086,3.1209909915924072
1,18,0.0005704637310442183,0.0013133035972714424,0.0017067824956029654,4.079014778137207,3.1200015544891357
1,19,0.0005679796910282128,0.0013095682952553034,0.001700758934020996,4.073917865753174,3.1143317222595215
1,20,0.0005653600428199627,0.0013092339504510164,0.0017014199402183294,4.073091983795166,3.114474058151245
1,21,0.0005622913330789134,0.0013090076390653849,0.00169766740873456,4.074732780456543,3.1102077960968018
1,22,0.0005579822441799379,0.0013089179992675781,0.001697338535450399,4.0749616622924805,3.109644651412964
1,23,0.000555469013243138,0.0013086558319628239,0.0016960401553660631,4.075571060180664,3.107866048812866
1,24,0.0005533103854112372,0.0013070375425741076,0.0016896430170163512,4.074169158935547,3.1034743785858154
1,25,0.0005492488552864335,0.001309268525801599,0.0016938019543886185,4.076095104217529,3.108044385910034
1,26,0.0005467783319650608,0.0013073303271085024,0.0016904190415516496,4.074550151824951,3.1039323806762695
1,27,0.0005437293660325935,0.0013018433237448335,0.0016824462218210101,4.0683794021606445,3.0946078300476074
1,28,0.0005406903463563001,0.00130149582400918,0.0016818045405671,4.069534778594971,3.0923540592193604
1,29,0.0005379631395464463,0.0013031188864260912,0.001682215603068471,4.070944309234619,3.095020294189453
1,30,0.0005354108770999288,0.0013037176104262471,0.0016824702033773065,4.070945739746094,3.096531867980957
1,31,0.0005318091909463395,0.0013023423962295055,0.001681991503573954,4.0703935623168945,3.0934066772460938
1,32,0.000529266315060144,0.0013030346017330885,0.0016829726519063115,4.072155475616455,3.0933656692504883
1,33,0.0005260146557216145,0.0013043839717283845,0.001682622474618256,4.07472038269043,3.0939559936523438
1,34,0.00052388209466027,0.0013078015763312578,0.0016910830745473504,4.078293800354004,3.10129714012146
1,35,0.0005214931160256855,0.0013095746980980039,0.0016926768003031611,4.080607891082764,3.104012966156006
1,36,0.0005177505882980591,0.0013091959990561008,0.001690031262114644,4.081530570983887,3.1012563705444336
1,37,0.0005152179883640135,0.0013086262624710798,0.0016879414906725287,4.082061290740967,3.0983331203460693
1,38,0.0005124832150447791,0.0013103182427585125,0.001688556862063706,4.084165096282959,3.1008636951446533
1,39,0.0005096772748985439,0.0013072565197944641,0.0016823305049911141,4.081998825073242,3.0935730934143066
1,40,0.0005069563245276232,0.0013079358031973243,0.0016833199188113213,4.083327293395996,3.09381365776062
1,41,0.0005044692175075027,0.0013108656276017427,0.0016882073832675815,4.085128307342529,3.100870370864868
1,42,0.000501852553901489,0.0013074221787974238,0.001682990463450551,4.08293342590332,3.092562437057495
1,43,0.0004987134644195527,0.0013070221757516265,0.0016814219998195767,4.083071231842041,3.090888738632202
1,44,0.0004972925713628327,0.0013053527800366282,0.0016763422172516584,4.0828657150268555,3.0853641033172607
1,45,0.000494127700177494,0.0013083015801385045,0.0016824060585349798,4.0860915184021,3.091219663619995
1,46,0.0004906824485279937,0.0013094015885144472,0.001685019233264029,4.08880615234375,3.0916738510131836
1,47,0.0004879670727348357,0.0013095956528559327,0.0016869722167029977,4.090392589569092,3.0906245708465576
1,48,0.0004854141605386686,0.001310626626946032,0.0016891398699954152,4.0905656814575195,3.093740224838257
1,49,0.00048317868895205953,0.001308016013354063,0.0016827512299641967,4.0897321701049805,3.0859529972076416
